Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
Warm Female,-0.002940036,0.005268475,-0.02659998,0.01802126,0.00139988,0.000522308,-0.000721112,0.000623807
Warm Male,-0.015867062,0.004662246,-0.0187591,0.01586966,2.82612E-05,0.000462169,-0.000715749,0.000533867
Cold All,0.000822946,0.003065921,0.010183572,0.004862221,-0.000899154,0.000338925,0.000817131,0.000366246
Cold Female,-0.001426742,0.004133391,0.013448928,0.006551061,-0.000881072,0.00045677,-0.000160559,0.000501795
Cold Male,0.002335414,0.003538729,0.007986502,0.005616954,-0.000914016,0.00039155,0.001472139,0.000431448
Age 0-10 All,-0.000758795,0.007336295,0.01010249,0.01377218,-0.000753305,0.000761626,-0.000336891,0.000883853
Age 0-10 Female,0.007392442,0.010256459,0.02230307,0.01914566,-0.001410257,0.001062453,-0.00025211,0.001261748
Age 0-10 Male,-0.006993245,0.009110797,0.000649961,0.017179122,-0.000250075,0.000947608,-0.000410491,0.001114556
Age 11-60 All,-0.003544652,0.003723569,0.004512173,0.007064391,-0.000138012,0.000395161,0.000349451,0.000440762
Age 11-60 Female,-0.001543527,0.00517449,0.005042968,0.009818002,0.000427398,0.000549537,-0.000191014,0.00062171
Age 11-60 Male,-0.004726808,0.004301201,0.004186075,0.008159979,-0.000470036,0.000456147,0.000672955,0.00050401
Age 60+All,-0.007211452,0.008164954,0.006547816,0.015722405,-0.000370126,0.000879524,-0.000722097,0.000971687
Age 60+ Female,-0.01271168,0.01037491,0.0104628,0.01987307,9.16664E-05,0.001112233,-0.001332587,0.001220545
Age 60+ Male,0.000594184,0.011765962,0.000781921,0.022828846,-0.001043332,0.001276226,0.000139747,0.001396843
All:LAG 14,-0.001111926,0.003509572,-0.000884621,0.006637025,0.000351514,0.000370863,0.000111315,0.000417083
Female,0.001415445,0.004624008,0.002496027,0.008734257,0.000561278,0.000488239,-0.000230656,0.000559879
Male,-0.002793207,0.004035717,-0.003136119,0.007638364,0.000209115,0.000426744,0.000338286,0.000478398
Warm All,-0.006113643,0.004056117,-0.040820033,0.013847193,0.001348117,0.000405382,-0.000312083,0.000482632
Warm Female,0.002934604,0.005253553,-0.02540092,0.01801624,0.001754577,0.000524263,-0.000117223,0.000638632
Warm Male,-0.012030681,0.004634253,-0.05082606,0.015790073,0.001081137,0.000464307,-0.000437916,0.000535869
Cold All,0.001884993,0.003111403,0.005900886,0.004879665,-0.000495499,0.000340296,0.000624799,0.000368546
Cold Female,3.37286E-06,0.004194242,0.00642856,0.006584994,-0.000357593,0.000458709,-0.000109864,0.000506037
Cold Male,0.003183257,0.003592627,0.005584284,0.005631055,-0.000592351,0.000393007,0.001123634,0.000437201
Age 0-10 All,0.001541097,0.007359244,0.004418185,0.013835825,0.000355399,0.000763435,-0.000421599,0.000893417
Age 0-10 Female,0.005890473,0.010257821,0.007850678,0.019236129,0.000713463,0.001064521,-0.000650843,0.001267342
Age 0-10 Male,-0.001829854,0.009178988,0.00184723,0.01729089,6.73921E-05,0.000951954,-0.000251001,0.00113307
Age 11-60 All,-0.002587739,0.003757871,-0.00493504,0.007104994,0.000457105,0.000397305,0.000222517,0.000447463
Age 11-60 Female,-0.001455973,0.005229319,-0.004259478,0.009878309,0.000630584,0.000552035,-0.000136093,0.000634952
Age 11-60 Male,-0.003244702,0.004334245,-0.00531637,0.008199236,0.00035461,0.000458698,0.000431361,0.000511122
Age 60+All,0.006629258,0.008183164,0.0229559,0.01561646,-0.000496695,0.000883687,-7.04461E-05,0.000973793
Age 60+ Female,0.01047648,0.01036475,0.0293042,0.01970263,4.66588E-05,0.001115142,-0.000301449,0.00120844
Age 60+ Male,0.001119106,0.011841637,0.01346602,0.02273684,-0.001295592,0.001285916,0.000288049,0.001418662
Air Pollutant:,AQHIX,,NO2,,O3H8,,SO2,
All:LAG 0,0.003351333,0.002214702,0.00022448,0.000250933,0.000398883,0.000211234,-0.000536388,0.001005783
Female,0.000985161,0.003151519,-0.000179237,0.000355762,0.000718331,0.000299776,-0.001192386,0.001427881
Male,0.004903482,0.002627873,0.000493614,0.000298386,0.000185494,0.000251147,-0.000099322,0.00119523
Warm All,-0.000960681,0.002055847,-0.000585563,0.000322042,0.000404969,0.000182275,-0.001226907,0.001003697
Warm Female,-0.002790224,0.003027224,-0.001393808,0.000475132,0.000605378,0.000267929,-0.002075238,0.001477897
Warm Male,0.000227614,0.002493885,-6.42167E-05,0.000390192,0.000273705,0.00022149,-0.000676009,0.001217783
Cold All,0.009834101,0.002264927,0.000715225,0.000211019,0.0005311,0.000235159,0.000295756,0.000964123
Cold Female,0.006990888,0.003211427,0.000453195,0.000297824,0.001034648,0.000331315,-0.000212501,0.001359998
Cold Male,0.01172125,0.002676244,0.00089245,0.000249936,0.000189254,0.000278659,0.000639835,0.001141291
Age 0-10 All,0.002505863,0.004950107,0.00037595,0.000569979,-0.000310632,0.000464181,0.000636817,0.002232545
Age 0-10 Female,0.001427946,0.00720175,0.00081273,0.000827723,-0.000334517,0.000672018,0.002737773,0.003216347
Age 0-10 Male,0.003315405,0.006312754,4.66012E-05,0.000727938,-0.000294614,0.00059422,-0.000979102,0.002868419
Age 11-60 All,0.003015951,0.002477136,4.69434E-05,0.000280035,0.000581265,0.000236498,-0.001248919,0.001124658
Age 11-60 Female,-1.11668E-05,0.00365945,-0.000563051,0.000411742,0.001000631,0.00034838,-0.002711365,0.00165867
Age 11-60 Male,0.004749147,0.002919823,0.000403202,0.000330879,0.000335817,0.000279401,-0.000394327,0.001327132
Age 60+All,0.007705894,0.005931531,0.00141177,0.000667825,4.30566E-05,0.000573379,0.003444263,0.002717483
Age 60+ Female,0.005592124,0.007585722,0.000692739,0.000853164,0.00049806,0.000733307,0.002107924,0.003477127
Age 60+ Male,0.010641532,0.008650043,0.002450153,0.000975685,-0.000624114,0.000835715,0.005385625,0.003960422
All:LAG 1,0.009391601,0.002298781,0.001315166,0.00025881,-0.00017583,0.000220815,0.001882775,0.001047777
Female,0.007715513,0.003165638,0.000846764,0.000356256,0.000261538,0.000303064,0.001713451,0.00144006
Male,0.010489993,0.002729963,0.001627798,0.000307588,-0.000469104,0.000262261,0.001988672,0.001244352
Warm All,0.005094747,0.002288914,0.00082444,0.000359188,0.000276565,0.000204598,-0.004141723,0.001124448
Warm Female,0.00535856,0.003141974,0.000118258,0.000494793,0.000634555,0.000280132,-0.003719187,0.001547468
Warm Male,0.004882036,0.002720651,0.001280994,0.000425712,3.65326E-05,0.000243434,-0.00444163,0.001335393
Cold All,0.01509957,0.002268895,0.001602945,0.000209179,-0.000660417,0.000236758,0.006614789,0.000958162
Cold Female,0.011268132,0.003188132,0.001197425,0.000293812,-0.000126398,0.000330641,0.006008538,0.001344151
Cold Male,0.01768669,0.002695029,0.001877643,0.00024892,-0.001020087,0.00028128,0.007024869,0.001140763
Age 0-10 All,0.006001931,0.005097768,0.001384428,0.000583208,-0.000781919,0.000480269,0.000790173,0.002304181
Age 0-10 Female,0.005210289,0.007268075,0.0017493,0.000831169,-0.00119648,0.000681877,0.002713973,0.003263409
Age 0-10 Male,0.006625042,0.006422993,0.001114102,0.000735543,-0.000466981,0.000607077,-0.000700649,0.002917167
Age 11-60 All,0.01047964,0.002520825,0.001277302,0.000283453,-2.17523E-05,0.000242566,0.002240158,0.00114867
Age 11-60 Female,0.010096209,0.003642671,0.00069179,0.000408963,0.000808544,0.000349247,0.001859402,0.001658689
Age 11-60 Male,0.010681095,0.00298505,0.001620233,0.000335821,-0.000507811,0.000287016,0.002457708,0.001358926
Age 60+All,0.006063155,0.005936708,0.00153117,0.000666792,-0.000475971,0.000575336,0.000698374,0.002729275
Age 60+ Female,-0.000983277,0.007567475,0.000716003,0.000849926,-0.000806284,0.000731234,-0.000038664,0.003472981
Age 60+ Male,0.016294203,0.008659279,0.002718426,0.000973669,7.79092E-06,0.000842808,0.001764689,0.003991481
All:LAG 2,0.01104698,0.002423612,0.001581087,0.000271717,-0.000325027,0.000232632,0.002098175,0.001100454
Female,0.008581666,0.003255133,0.001406168,0.000364039,-0.000395507,0.000310798,0.000158106,0.001475672
Male,0.01266874,0.002835063,0.001696333,0.000318825,-0.000277554,0.000272657,0.00337517,0.001286193
Warm All,0.004653762,0.002494784,0.000850824,0.000390726,9.64226E-05,0.000224247,-0.002762824,0.001227632
Warm Female,0.003800926,0.003279754,0.000383843,0.000514518,0.000196518,0.000293954,-0.003933783,0.001621968
Warm Male,0.00519622,0.002908294,0.001150012,0.00045493,3.09218E-05,0.00026184,-0.002023176,0.001426762
Cold All,0.01841743,0.002342931,0.001908923,0.000215359,-0.000798311,0.000242772,0.005802874,0.00098736
Cold Female,0.0138863,0.00324461,0.001792826,0.000297035,-0.001099978,0.000332317,0.003245003,0.001360036
Cold Male,0.02143786,0.002750706,0.001986914,0.000254216,-0.000594771,0.000286067,0.007527912,0.001159704
Age 0-10 All,0.012227906,0.005208597,0.002048628,0.000592092,-0.000474691,0.000490598,0.001006695,0.002355381
Age 0-10 Female,0.006178514,0.007352933,0.001823157,0.000834846,-0.000961944,0.000688664,0.00077304,0.0033233
Age 0-10 Male,0.016769865,0.006493444,0.002219248,0.000739636,-0.000103063,0.000614071,0.001172024,0.002936992
Age 11-60 All,0.00999896,0.002620826,0.001470878,0.000293349,-0.000434814,0.000251559,0.002965293,0.001186865
Age 11-60 Female,0.007042717,0.003710409,0.001234452,0.000413848,-0.000443966,0.000354367,0.000864396,0.001677622
Age 11-60 Male,0.011706238,0.003070562,0.001609176,0.00034478,-0.000429829,0.000295352,0.004189551,0.001390484
Age 60+All,0.017423381,0.005967626,0.001798161,0.000669335,0.000756765,0.000579737,-0.003131164,0.002736588
Age 60+ Female,0.01826605,0.00759139,0.001824247,0.000850791,0.000449656,0.000736087,-0.0039237,0.003481729
Age 60+ Male,0.016158014,0.008682244,0.001753976,0.000974573,0.001204225,0.000844493,-0.002014081,0.003974535
All:LAG 3,0.00978923,0.002492335,0.001452813,0.000279072,-0.000365256,0.000240397,0.001867072,0.001137131
Female,0.010997854,0.003304107,0.001320535,0.000369505,0.000107609,0.000317965,0.001084462,0.001507006
Male,0.009009482,0.002893244,0.001543955,0.000324552,-0.000680415,0.000278948,0.002388454,0.001318404
Warm All,0.007554745,0.002577867,0.000793556,0.000404678,0.000535258,0.000231901,-0.002875825,0.001273343
Warm Female,0.011540639,0.003338997,0.001026658,0.000525064,0.000979645,0.000300183,-0.00323472,0.001656654
Warm Male,0.00494264,0.002981458,0.000640728,0.000467377,0.000244438,0.000268182,-0.00264163,0.001468162
Cold All,0.01241905,0.002407828,0.001697936,0.000220747,-0.001484578,0.000250017,0.005331062,0.001019796
Cold Female,0.010138714,0.003284371,0.00137231,0.000301298,-0.000958059,0.000339802,0.00420229,0.001388782
Cold Male,0.01395967,0.002801828,0.001919197,0.00025751,-0.00184238,0.000291702,0.006091793,0.001187868
Age 0-10 All,0.009168323,0.005243594,0.001531246,0.000597308,-0.000473258,0.000498086,0.000246397,0.002382796
Age 0-10 Female,0.010549928,0.007348718,0.001703667,0.000836821,-5.64694E-05,0.00069554,0.003163764,0.003328358
Age 0-10 Male,0.008131538,0.006533,0.001403386,0.000744706,-0.000793622,0.000621968,-0.001974534,0.002974375
Age 11-60 All,0.00910902,0.00267929,0.001364166,0.000299311,-0.000458716,0.000258476,0.002423869,0.001220391
Age 11-60 Female,0.009808481,0.003749776,0.001199104,0.000417784,-6.49523E-05,0.000360707,0.000951275,0.00170642
Age 11-60 Male,0.008727118,0.003119609,0.001464167,0.000349303,-0.000689075,0.0003011,0.003285815,0.001420207
Age 60+All,0.01573783,0.005992554,0.002026546,0.000671511,0.00052017,0.000584232,-0.00016723,0.002757571
Age 60+ Female,0.016907818,0.007611868,0.001514084,0.000851479,0.001130058,0.000742032,-0.000465703,0.00351444
Age 60+ Male,0.014113447,0.008679868,0.002772331,0.000975504,-0.000346561,0.000844987,0.000282311,0.003969362
All:LAG 4,0.007118348,0.00251927,0.001233934,0.000283073,-0.000413307,0.000242233,0.003172903,0.001140798
Female,0.011136386,0.003328193,0.001513423,0.000373227,-6.28038E-05,0.000320196,0.004106031,0.00150675
Male,0.00444749,0.002912618,0.001047511,0.000328116,-0.000648656,0.000279765,0.00254507,0.001319248
Warm All,0.003141842,0.002588397,0.000240932,0.000408288,0.000366084,0.000233093,-0.003554848,0.001282536
Warm Female,0.008883668,0.003349567,0.001044265,0.000528797,0.000951574,0.000301236,-0.001740623,0.001665037
Warm Male,-0.000667828,0.002979644,-0.000289782,0.000469734,-2.43183E-05,0.00026855,-0.004763651,0.001474349
Cold All,0.01163126,0.002439255,0.001606574,0.00022341,-0.001345228,0.000251919,0.008051125,0.001010855
Cold Female,0.013533274,0.003318819,0.001665194,0.000304138,-0.001298942,0.00034283,0.008375527,0.00137873
Cold Male,0.010373087,0.00282862,0.001568779,0.000259741,-0.001376107,0.000292266,0.007829841,0.001175308
Age 0-10 All,-0.003739208,0.00528379,0.00042584,0.000602422,-0.001227433,0.000499839,0.002342906,0.002377322
Age 0-10 Female,-0.002041041,0.007384112,0.001049612,0.000840128,-0.001004612,0.000696427,0.002985752,0.003310885
Age 0-10 Male,-0.005016581,0.006577293,-4.79104E-05,0.000751066,-0.001398653,0.000624024,0.001842633,0.0029673
Age 11-60 All,0.007645737,0.002701008,0.001291465,0.000302915,-0.000399565,0.000260108,0.003198769,0.001223194
Age 11-60 Female,0.011187517,0.003773709,0.001584933,0.000421778,-0.000212832,0.000363641,0.004126897,0.001707154
Age 11-60 Male,0.005593329,0.003131532,0.001119155,0.000352278,-0.000508209,0.000301266,0.002653574,0.001418873
Age 60+All,0.017906385,0.005983038,0.001873517,0.000672654,0.000656642,0.000581186,0.004228217,0.002739222
Age 60+ Female,0.024112186,0.007574316,0.001616285,0.000852744,0.001685389,0.000733908,0.005327835,0.003474756
Age 60+ Male,0.008904549,0.008700311,0.0022455,0.000976415,-0.000849646,0.00084656,0.002669574,0.003968359
All:LAG 5,0.003593044,0.002539589,0.000833273,0.00028547,-0.000599817,0.000243997,0.003423964,0.001148976
Female,0.005280194,0.003353575,0.000945063,0.000376031,-0.00046109,0.000322036,0.003273956,0.001519897
Male,0.002456139,0.002924943,0.000758467,0.000329566,-0.000695679,0.000281209,0.003516852,0.001322733
Warm All,-0.002609865,0.002590043,-0.000434449,0.00040851,-0.000250484,0.000233874,-0.002604744,0.001287859
Warm Female,-0.001420546,0.003358429,0.000158789,0.000530682,-0.000417778,0.000302789,-0.00369276,0.001677063
Warm Male,-0.003450463,0.002981484,-0.000829771,0.000469555,-0.000144731,0.000269509,-0.001919066,0.001478776
Cold All,0.01112221,0.002465379,0.001351627,0.000226089,-0.000932157,0.000254829,0.007837746,0.001021134
Cold Female,0.01324868,0.003341323,0.001276767,0.000306283,-0.000375303,0.000345104,0.008184745,0.001387643
Cold Male,0.009709123,0.002852583,0.001404073,0.000262034,-0.001309096,0.000294461,0.007605746,0.00118391
Age 0-10 All,-0.010697171,0.005286806,-0.000744459,0.000602878,-0.000906705,0.000498005,0.000854492,0.002381095
Age 0-10 Female,-0.007966546,0.007391498,-0.000125858,0.000842535,-0.000906043,0.000693967,0.001954635,0.003334724
Age 0-10 Male,-0.012763612,0.006581314,-0.001210301,0.000750399,-0.000910311,0.000621587,5.11813E-05,0.002959076
Age 11-60 All,0.004568524,0.002721144,0.000996478,0.000305183,-0.000689246,0.000262039,0.003900643,0.001230455
Age 11-60 Female,0.004923526,0.003796187,0.001005309,0.000424362,-0.000684387,0.0003652,0.003765752,0.00171821
Age 11-60 Male,0.004364335,0.003144134,0.000991699,0.000353574,-0.000692184,0.00030307,0.003980177,0.001421944
Age 60+All,0.015719173,0.006004883,0.001693782,0.000674669,0.000547829,0.000584622,0.003407648,0.002757263
Age 60+ Female,0.020282322,0.007595428,0.001693016,0.000851602,0.001125082,0.000739035,0.002438782,0.00348509
Age 60+ Male,0.008988988,0.008728725,0.001691937,0.000983814,-0.000307496,0.000849451,0.004846174,0.004009231
All:LAG 6,-0.002056531,0.002561965,0.00063066,0.00028885,-0.001082369,0.000244747,0.003408907,0.001154095
Female,-0.004900727,0.00338115,0.000385407,0.000380182,-0.001099534,0.00032273,0.003549264,0.001522071
Male,-0.000177547,0.002944604,0.000795068,0.000332697,-0.001072066,0.000281976,0.003307851,0.001328281
Warm All,-0.01386852,0.002634175,-0.001953703,0.000417714,-0.000678231,0.00023747,-0.003799968,0.001292558
Warm Female,-0.01895734,0.003399491,-0.002900414,0.000539692,-0.000787319,0.000306183,-0.005780576,0.001669854
Warm Male,-0.010554648,0.003029754,-0.001339165,0.00047976,-0.000609149,0.000272835,-0.002515669,0.001482999
Cold All,0.009971548,0.002481051,0.001513548,0.000228283,-0.001555394,0.000254456,0.008684781,0.001031455
Cold Female,0.009356529,0.003358353,0.001470101,0.000308398,-0.001409874,0.000343456,0.01023895,0.001393261
Cold Male,0.010381829,0.002861604,0.0015433,0.000264355,-0.001654112,0.000294567,0.007635029,0.001198107
Age 0-10 All,-0.011750585,0.005304225,-0.000525001,0.000606507,-0.000795789,0.000498491,-0.000223181,0.002377545
Age 0-10 Female,-0.017920778,0.007425379,-0.001010438,0.000846912,-0.000606029,0.000696849,0.002884917,0.003316209
Age 0-10 Male,-0.007128462,0.006604299,-0.000156065,0.000756189,-0.000947959,0.000621202,-0.002609478,0.002966369
Age 11-60 All,-0.001750165,0.002744723,0.000686258,0.000308772,-0.001175134,0.000262763,0.003665311,0.001236595
Age 11-60 Female,-0.00384104,0.00382387,0.00048996,0.00042878,-0.001182538,0.000365834,0.003480448,0.001722323
Age 11-60 Male,-0.000528558,0.003166564,0.000802906,0.000357022,-0.001170774,0.000303817,0.003772987,0.00142805
Age 60+All,0.008857703,0.006035432,0.001754924,0.000679888,-0.000797549,0.000585281,0.006651456,0.002744091
Age 60+ Female,0.003089375,0.007662031,0.001260454,0.000859896,-0.001244895,0.000739509,0.004705043,0.003475777
Age 60+ Male,0.017065966,0.008712673,0.002463015,0.000987798,-0.000138342,0.00085036,0.009428798,0.00397759
All:LAG 7,-0.000189442,0.002557576,0.000335706,0.000289908,-0.000567666,0.000244493,0.00079609,0.00116223
Female,-0.006387408,0.003387037,-0.000194631,0.000382919,-0.000748928,0.000323218,0.000336422,0.001538598
Male,0.003935164,0.002934896,0.000692558,0.000333371,-0.000446072,0.000281213,0.001100169,0.001334987
Warm All,-0.00741218,0.002633865,-0.001345739,0.000421036,-0.000280331,0.000236334,-0.003603769,0.001295381
Warm Female,-0.014974328,0.003415478,-0.002214745,0.000547728,-0.000697583,0.000306408,-0.004658703,0.001686541
Warm Male,-0.002433327,0.003023317,-0.000777895,0.000482607,-4.44362E-06,0.000271274,-0.002925338,0.001484087
Cold All,0.007318022,0.002485183,0.000907469,0.000230622,-0.000923084,0.000255596,0.003877809,0.001052986
Cold Female,0.002265508,0.003364768,0.000451694,0.000311298,-0.000785435,0.000344523,0.003699778,0.001421301
Cold Male,0.010710901,0.002857363,0.00121667,0.000265849,-0.001015252,0.000295038,0.003998247,0.001214549
Age 0-10 All,0.001468414,0.005300685,-0.000123937,0.000610658,0.000321616,0.000498534,0.001569035,0.002396816
Age 0-10 Female,-0.005021976,0.007423561,-0.000553771,0.000855704,0.000200101,0.000695316,-0.000758866,0.003343511
Age 0-10 Male,0.006399976,0.006592179,0.00020065,0.000759225,0.000413162,0.000622069,0.003378429,0.002990095
Age 11-60 All,-0.001253248,0.002744343,0.000401311,0.000310328,-0.000813389,0.000262585,0.000889841,0.001245646
Age 11-60 Female,-0.007122092,0.003835129,-9.33729E-05,0.000432082,-0.00104333,0.000366449,0.000917918,0.001739615
Age 11-60 Male,0.002162471,0.003163643,0.000693631,0.000358577,-0.000679395,0.000303328,0.000875376,0.001437092
Age 60+All,0.005479468,0.006041603,0.000433855,0.000682377,3.03907E-05,0.000585162,-0.001045607,0.002790991
Age 60+ Female,-0.004637102,0.007676863,-0.000350469,0.000864297,-0.000383939,0.000741305,-0.001306397,0.003537679
Age 60+ Male,0.020027818,0.008714672,0.001573313,0.000989084,0.000636137,0.000848067,-0.00072885,0.004042578
All:LAG 8,0.000534518,0.002563343,0.000194427,0.000290613,-0.000201038,0.000243844,0.000427504,0.00115798
Female,-0.000704548,0.00339974,2.51287E-05,0.000384134,-0.000132452,0.000323014,-0.000259054,0.001532974
Male,0.001374635,0.002945196,0.000309213,0.00033467,-0.000245212,0.000280416,0.000886763,0.001332118
Warm All,-0.005892908,0.002635094,-0.001638856,0.000418546,0.000169698,0.000236093,-0.001993225,0.001289011
Warm Female,-0.009057766,0.003432551,-0.001885289,0.000546187,-0.000156555,0.0003073,-0.002981582,0.001679644
Warm Male,-0.003811321,0.003021259,-0.001481734,0.000479836,0.000387493,0.000270658,-0.001353234,0.001477203
Cold All,0.007208467,0.002493585,0.000835897,0.000231633,-0.00068781,0.000253727,0.002080645,0.001053576
Cold Female,0.007687636,0.003375071,0.000659188,0.000312849,-9.80544E-05,0.000342885,0.001463259,0.001421791
Cold Male,0.006907731,0.002876804,0.000957697,0.000267688,-0.001086736,0.000292685,0.002502815,0.001217165
Age 0-10 All,0.004179495,0.005318987,-0.00026637,0.000612866,0.00080595,0.000497929,-0.000559608,0.002384019
Age 0-10 Female,0.000830435,0.007464607,-0.00070504,0.000859293,0.00108528,0.000695053,-0.004230418,0.003329706
Age 0-10 Male,0.006819085,0.006605083,7.49189E-05,0.000761533,0.000595736,0.00062096,0.002276184,0.002970353
Age 11-60 All,-0.000692349,0.002751675,0.000193374,0.000311218,-0.000394539,0.000262019,0.000398119,0.001242788
Age 11-60 Female,-0.000931445,0.003851574,0.000169615,0.000433678,-0.000448305,0.000366476,-0.000259063,0.00173654
Age 11-60 Male,-0.000550637,0.003175135,0.000207735,0.000360067,-0.000363057,0.000302544,0.000782571,0.00143545
Age 60+All,0.004651484,0.006074367,0.000809212,0.00068603,-0.000192545,0.000585404,0.002092312,0.002780046
Age 60+ Female,-0.001430734,0.007695736,3.1404E-05,0.000867361,5.81038E-05,0.000740281,0.003919082,0.003508608
Age 60+ Male,0.01351381,0.008803106,0.00195147,0.00099734,-0.000556374,0.000850736,-0.000648811,0.004051829
All:LAG 9,0.002210378,0.002586048,0.000423296,0.000292314,-0.000253921,0.000244941,-0.000367008,0.001160513
Female,0.006051912,0.003425943,0.000713937,0.000386033,-1.34612E-05,0.000324354,9.28234E-05,0.001537051
Male,-0.000324038,0.002968251,0.000230308,0.000336332,-0.000413978,0.000281237,-0.000676799,0.00133242
Warm All,-0.002691059,0.002652205,-0.000831379,0.000420745,8.43133E-05,0.000238155,-0.004398019,0.001281541
Warm Female,0.000184444,0.003447968,-0.000376099,0.000546822,0.000259255,0.000309323,-0.004554427,0.001674231
Warm Male,-0.004583365,0.003037402,-0.001133357,0.000482037,-2.95995E-05,0.000272934,-0.004308958,0.001464695
Cold All,0.006962343,0.002523834,0.000840943,0.000233319,-0.000720629,0.00025361,0.00272122,0.001062034
Cold Female,0.011372794,0.00341045,0.001028209,0.000314873,-0.000400371,0.000342439,0.003372181,0.001430627
Cold Male,0.004050245,0.00290649,0.000718523,0.00026913,-0.000937329,0.000292127,0.002284358,0.001225533
Age 0-10 All,0.008364023,0.005351926,0.000827937,0.000613654,9.27968E-05,0.000500085,-0.000421314,0.002391156
Age 0-10 Female,0.017307424,0.007501954,0.001514585,0.000859744,0.000589604,0.000700365,0.001558218,0.00335785
Age 0-10 Male,0.001657255,0.006654779,0.00031435,0.000763417,-0.000283091,0.000622083,-0.001913338,0.002968952
Age 11-60 All,0.00190611,0.002777779,0.000382079,0.000313365,-0.000250591,0.000263389,-0.000688855,0.001246798
Age 11-60 Female,0.006612003,0.003878166,0.000764331,0.000435677,1.76077E-05,0.000367553,-0.000506544,0.001739806
Age 11-60 Male,-0.000827966,0.003202791,0.000157481,0.000362298,-0.000408135,0.000303792,-0.000793848,0.001438263
Age 60+All,-0.004090836,0.006131746,0.000189242,0.000690773,-0.000798422,0.000587425,0.002219417,0.002763624
Age 60+ Female,-0.008184415,0.007796558,-0.000324728,0.000876596,-0.000824832,0.000744763,0.001497397,0.003505309
Age 60+ Male,0.001707322,0.00884907,0.000923896,0.000999588,-0.000755271,0.000851586,0.003243541,0.004003291
All:LAG 10,-0.000784976,0.002601694,0.00011226,0.000294882,-0.000422331,0.000245035,0.000212548,0.001165721
Female,-0.001442205,0.003441323,0.000226686,0.000388462,-0.000643919,0.000323429,0.00049072,0.001541826
Male,-0.000335046,0.002985073,3.53949E-05,0.000339255,-0.000271571,0.000281607,1.93005E-05,0.001337554
Warm All,-0.004681052,0.002653744,-0.000767851,0.000422058,-0.000174778,0.000239271,-0.001140107,0.001273989
Warm Female,-0.006938745,0.003445781,-0.000797179,0.000548817,-0.000446849,0.000310397,-0.001428755,0.001660618
Warm Male,-0.003170974,0.003035996,-0.000748518,0.000482423,9.0767E-06,0.000273816,-0.000970093,0.00145359
Cold All,0.00319674,0.002549302,0.000416747,0.000235752,-0.00077732,0.000251882,0.001399964,0.001075373
Cold Female,0.003840481,0.003443674,0.000539227,0.000317179,-0.000943927,0.000338866,0.001853172,0.001449365
Cold Male,0.002767911,0.002937332,0.000333169,0.000272417,-0.000662248,0.000291256,0.001087336,0.001241005
Age 0-10 All,0.003587427,0.005365893,0.000227462,0.000618269,-8.73909E-05,0.000500026,0.00061346,0.002392914
Age 0-10 Female,0.011526444,0.007540324,0.000872122,0.000865244,0.000427313,0.000699444,0.004090761,0.003340368
Age 0-10 Male,-0.00231117,0.006657164,-0.000259568,0.000769441,-0.000474859,0.000622533,-0.002066703,0.00298341
Age 11-60 All,-0.00046294,0.002792313,0.000179067,0.000315565,-0.000437679,0.000263183,-0.000429399,0.001251452
Age 11-60 Female,-0.00153915,0.003891775,0.000382051,0.000437759,-0.000835958,0.000365884,-0.000800927,0.001745027
Age 11-60 Male,0.000180212,0.003219145,6.02499E-05,0.000364816,-0.000202379,0.000303923,-0.000210513,0.001442372
Age 60+All,-0.009195612,0.006158441,-0.000543107,0.000697626,-0.000797112,0.000586442,0.004588244,0.002771271
Age 60+ Female,-0.014071318,0.007817115,-0.001140582,0.000882819,-0.000872968,0.000744454,0.003023571,0.003530239
Age 60+ Male,-0.002236646,0.008899488,0.000321529,0.001012302,-0.000688818,0.000847413,0.006774847,0.003985399
All:LAG 11,-0.001009586,0.002611661,8.08213E-05,0.000295179,-0.000345556,0.000246049,-0.000328279,0.001164738
Female,-0.000172022,0.003450469,0.000353574,0.000388416,-0.000457937,0.000324889,-0.000616634,0.001540226
Male,-0.001581264,0.002991028,-0.000104917,0.000338941,-0.000270394,0.00028195,-0.000145239,0.001333146
Warm All,-0.006507313,0.002659531,-0.001296949,0.000420576,-0.000224194,0.000241452,-0.002585977,0.00127502
Warm Female,-0.003299579,0.003457498,-0.000657916,0.000546924,-0.000141261,0.000313685,-0.00292062,0.00166129
Warm Male,-0.008650332,0.00302813,-0.001722536,0.000478859,-0.000280743,0.00027499,-0.00238098,0.001449806
Cold All,0.004756135,0.002563903,0.000556236,0.000236198,-0.000492502,0.000251663,0.001830222,0.001070815
Cold Female,0.002954018,0.003458238,0.000668614,0.000317497,-0.000823857,0.000338365,0.001502148,0.001444646
Cold Male,0.005967325,0.002956578,0.000478831,0.000273112,-0.00026539,0.000290826,0.002045331,0.001234688
Age 0-10 All,0.006136916,0.005391553,0.000568713,0.000618635,0.000518347,0.000502812,0.000132557,0.002392842
Age 0-10 Female,0.015477857,0.007553951,0.001259408,0.00086533,0.001100809,0.000701597,-0.000447953,0.003343684
Age 0-10 Male,-0.000936826,0.006702241,4.21809E-05,0.000770092,7.06577E-05,0.000627122,0.000570288,0.002981162
